1 4 0.777 0.0
 -1.474  0.488  0.86 0.005 0.01   0.0 0.0    0 #
  0.832 -1.220  1.00 0.005 0.02   0.0 0.0    0 # 
 -0.686 -1.191  0.79 0.005 0.02   0.0 0.0    0 #
  0.706  0.869  0.39 0.005 0.01   0.0 0.0    0 # 
